Developer,Latitude,Longitude,Place Name,Address
Harmonix Music Systems,42.3584736,-71.0539932,"Harmonix Music Systems, Inc.","40 Broad St 7th floor, Boston, MA 02109, Vereinigte Staaten"
Nippon Ichi Software,10.7961932,106.6788917,"Nippon Ichi Software Vietnam Co., Ltd.","88 Nguyễn Đình Chính, Phường 15, Phú Nhuận, Hồ Chí Minh 700000, Vietnam"
Pumpkin Studios,53.55271399999999,-2.1037194,Pumpkin Studios,"Unit F7, Groundwork Building, Shaw Rd, Oldham OL1 4AW, Vereinigtes Königreich"
Atomic Games,51.0019806,5.8608733,Atomik Stripwinkel,"Stationsstraat 21, 6131 AX Sittard, Niederlande"
Behaviour Interactive,45.5307676,-73.6136513,Behaviour Interactive,"500-6666 Rue Saint-Urbain, Montréal, QC H2S 3H1, Kanada"
Shiny Entertainment,33.5427,-117.7854,Shiny Entertainment,"""Headquarters: Zentrale: Laguna Beach, Kalifornien, USA (ehemaliges Studio)"""
Squad,19.4326,-99.1332,Squad,"""Headquarters: Zentrale: Mexiko-Stadt, Mexiko"""
Ubisoft Montpellier,43.6223742,3.9142199,Ubisoft Montpellier,"85 Rue Didier Daurat, 34170 Castelnau-le-Lez, Frankreich"
ChunSoft,35.6712845,139.739314,"Spike Chunsoft Co., Ltd.","Akasaka Tameike Tower, 2 Chome-17-7 Akasaka, Minato City, Tokyo 107-0052, Japan"
Nihon Falcom,35.7008187,139.414279,Nihon Falcom Corporation.,"Japan, 〒190-0012 Tokyo, Tachikawa, Akebonocho, 2 Chome−8−18 東京建物ファーレ立川ビル 4F"
Radical Entertainment,49.2827,-123.1207,Radical Entertainment,"""Headquarters: Zentrale: Vancouver, British Columbia, Kanada"""
Sir-Tech,45.4215,-75.6972,Sir-Tech,"""Headquarters: Zentrale: Ottawa, Ontario, Kanada (ehemaliges Studio)"""
AlphaDream Corporation,18.6021225,73.7539395,ALPHA DREAM REALTY,"Office No-209 2nd floor, City Avenue, Kala khadak Rd, Shankar Kalat Nagar, Wakad, Pimpri-Chinchwad, Maharashtra 411057, Indien"
New World Computing,34.1533,-118.7617,New World Computing,"""Headquarters: Zentrale: Agoura Hills, Kalifornien, USA (ehemaliges Studio)"""
Berkeley Systems,40.5469608,-74.3803152,Berkeley Varitronics Systems,"255 Liberty St, Metuchen, NJ 08840, Vereinigte Staaten"
High Moon Studios,33.1581,-117.3506,High Moon Studios,"""Headquarters: Zentrale: Carlsbad, Kalifornien, USA"""
Ninja Theory,52.2085143,0.1389715,Ninja Theory,"122 Newmarket Rd, Cambridge CB5 8HE, Vereinigtes Königreich"
Mass Media,34.2856,-118.882,Mass Media,"""Headquarters: Zentrale: Moorpark, Kalifornien, USA"""
Millenium Interactive,50.0943805,19.937803,Millenium Studio - Interactive Agency,"Białoprądnicka 10/19, 31-221 Kraków, Polen"
Eidos Montreal,45.506415,-73.569401,Eidos Montréal,"400 Blvd. De Maisonneuve Ouest 5th Floor, Montreal, Quebec H3A 1L4, Kanada"
Team Fusion,51.5071756,-0.1467853,Team Fusion Ltd,"3 Queen St, London W1J 5PA, Vereinigtes Königreich"
Red Entertainment,35.6762,139.6503,Red Entertainment,"""Headquarters: Zentrale: Tokio, Japan"""
Supermassive Games Ltd.,51.2362614,-0.5801027999999999,Supermassive Games Ltd,"Ranger House, Walnut Tree Cl, Guildford GU1 4UL, Vereinigtes Königreich"
Virgin Interactive,51.5145324,-0.085509,Virgin Active,"5 Old Broad St, London EC2N 1DW, Vereinigtes Königreich"
SCEE London Studio,51.4655148,-0.1555882,SC Studios,"Unit 116A, 99-109 Battersea Business Centre, Lavender Hill, London SW11 5QL, Vereinigtes Königreich"
Shift,35.6762,139.6503,Shift,"""Headquarters: Zentrale: Tokio, Japan"""
Koei Tecmo Games,35.4601089,139.6260696,"Koei Tecmo Games Co., Ltd.","4 Chome-3-6 Minatomirai, Nishi Ward, Yokohama, Kanagawa 220-0012, Japan"
Deck13 Interactive,50.12218619999999,8.6723041,Deck13 Interactive GmbH,"Gervinusstraße 18-22, 60322 Frankfurt am Main, Deutschland"
KCEJ / Kojima Productions,56.8109198,60.61287609999999,Kojima Productions,"Ulitsa Stepana Razina, 71, Yekaterinburg, Sverdlovsk Oblast, Russland, 620144"
Ghost Games,57.7089,11.9746,Ghost Games,"""Headquarters: Zentrale: Göteborg, Schweden"""
Slightly Mad Studios,52.2525641,-1.4200337,Slightly Mad Studios Ltd,"Stoneythorpe, Codemasters Campus, Southam CV47 2DL, Vereinigtes Königreich"
Clover Studio,45.8052616,15.9577495,Clover Studio,"Ul. Božidara Adžije 19, 10000, Zagreb, Kroatien"
Heavy Iron Studios,34.0522,-118.2437,Heavy Iron Studios,"""Headquarters: Zentrale: Los Angeles, Kalifornien, USA"""
Hopoo Games,47.608928,-122.2020883,Hopoo Games,"127 Bellevue Way SE # 108, Bellevue, WA 98004, Vereinigte Staaten"
GSC Game World,50.057341,14.4334434,GSC Game World,"Na Pankráci 310/60, 140 00 Praha 4-Nusle, Tschechien"
Iguana Entertainment,30.2672,-97.7431,Iguana Entertainment,"""Headquarters: Zentrale: Austin, Texas, USA (ehemaliges Studio, heute Teil von Acclaim)"""
Relic,50.1162922,8.6702768,Freiberufliche Grafikdesigner - design by relic,"Bockenheimer Landstraße 2-4, 60306 Frankfurt am Main, Deutschland"
Jellyvision,41.9075159,-87.65075709999999,Jellyvision Inc,"848 W Eastman St #104, Chicago, IL 60642, Vereinigte Staaten"
THQ,49.533271,6.353949999999999,ThQ health&fitness Sàrl,"11 Bechel, 5403 Bech-Maacher Schengen, Luxemburg"
Digital Eclipse,50.6948575,3.1701403,Eclipse Digital,"19 Rue des Écoles, 59100 Roubaix, Frankreich"
Larian Studios,51.06083479999999,3.7136409,Larian Studios,"Opgeëistenlaan 2, 9000 Gent, Belgien"
Plato,40.015,-105.2705,Plato,"""Headquarters: Zentrale: Boulder, Colorado, USA (Informationen zu spezifischer Zentrale sind begrenzt)"""
SCE San Diego Studio,32.705506,-117.1282551,San Diego Opera Scenic Studio,"3064 Commercial St, San Diego, CA 92113, Vereinigte Staaten"
Kaos Studios,40.7505,-73.9934,Kaos Studios,"""Headquarters: Zentrale: New York City, New York, USA (ehemaliges Studio)"""
High Impact Games,34.1808,-118.309,High Impact Games,"""Headquarters: Zentrale: Burbank, Kalifornien, USA"""
The Behemoth,43.8390394,-79.540623,Behemoth,"1 Canada's Wonderland Drive, Vaughan, ON L6A 1S6, Kanada"
EA Montreal,45.5006087,-73.5770249,EA (Electronic Arts) Montreal,"2200 Stanley St, Montreal, Quebec H3A 1R6, Kanada"
Toby Fox,53.5586689,-2.7291331,The Fox at Roby Mill,"24 Roby Ml, Up Holland, Skelmersdale WN8 0QF, Vereinigtes Königreich"
Yuke's,34.6937,135.5023,Yuke's,"""Headquarters: Zentrale: Osaka, Japan"""
Team Soho,51.5074,-0.1278,Team Soho,"""Headquarters: Zentrale: London, Vereinigtes Königreich"""
Argonaut Software,51.48296500000001,-3.1775654,Argonaut Systems Ltd,"Capital Tower, Business Centre, 3rd Floor, Greyfriars Rd, Cardiff CF10 3AG, Vereinigtes Königreich"
Massive Monster,-37.8136,144.9631,Massive Monster,"""Headquarters: Zentrale: Melbourne, Australien"""
Irem Software Engineering,36.5313,136.5726,Irem Software Engineering,"""Headquarters: Zentrale: Hakusan, Ishikawa, Japan"""
Silicon Knights,43.155431,-79.2460395,Silicon Knights,"1 St Paul St, St. Catharines, ON L2R 7L2, Kanada"
EA Digital Illusions CE,59.3293,18.0686,EA Digital Illusions CE,"""Headquarters: Zentrale: Stockholm, Schweden"""
tri-Ace,44.7977708,-106.9549504,TriAce Technologies,"30 N Gould St ste 6325, Sheridan, WY 82801, Vereinigte Staaten"
Saber Interactive,60.0097043,30.3261987,Saber Interactive,"Engels Ave, 33 корпус 1, St Petersburg, Russland, 194156"
Eurocom Entertainment Software,52.9225,-1.4746,Eurocom Entertainment Software,"""Headquarters: Zentrale: Derby, Vereinigtes Königreich (ehemaliges Studio)"""
The Coalition,44.9127434,-93.3281203,Coalition Restaurant,"3808 W 50th St, Minneapolis, MN 55410, Vereinigte Staaten"
Artoon,21.2116618,72.8503115,Artoon Solutions Private Limited,"C-301, Diamond World, Varachha Road, Kohinoor Rd, Mini Bazar, Surat, Gujarat 395006, Indien"
Good-Feel,35.6762,139.6503,Good-Feel,"""Headquarters: Zentrale: Tokio, Japan"""
The Collective,33.6189,-117.9298,The Collective,"""Headquarters: Zentrale: Newport Beach, Kalifornien, USA (heute Teil von Double Helix Games)"""
Pyro Studios,40.4168,-3.7038,Pyro Studios,"""Headquarters: Zentrale: Madrid, Spanien"""
Luxoflux,34.0242,-118.4965,Luxoflux,"""Headquarters: Zentrale: Santa Monica, Kalifornien, USA (ehemaliges Studio)"""
Black Ops Entertainment,-1.3915732,36.683082,BLACK OPS ENTERTAINMENT,Kenia
G-Craft,35.6762,139.6503,G-Craft,"""Headquarters: Zentrale: Tokio, Japan (später mit Banpresto fusioniert)"""
1st Playable Productions,42.7323148,-73.69017029999999,1st Playable Productions,"297 River St, Troy, NY 12180, Vereinigte Staaten"
4J Studios,56.4635745,-2.9561956,4J Studios,"4J Studios Ltd, 1 Water’s Edge, Camperdown St, Dundee DD1 3HY, Vereinigtes Königreich"
Silicon Studio,35.6762,139.6503,Silicon Studio,"""Headquarters: Zentrale: Tokio, Japan"""
BioWare Edmonton,53.5474518,-113.4927878,BioWare,"10423 101 St NW #1800, Edmonton, AB T5H 0E7, Kanada"
Bandai,35.6904,139.7005,Bandai,"""Headquarters: Zentrale: Tokio, Japan (heute Teil von Bandai Namco)"""
Volition Inc.,39.650535,-119.7065811,Volition Inc,"9732 NV-445, Sparks, NV 89441, Vereinigte Staaten"
Digital Illusions CE,59.31340239999999,18.0692733,EA DICE,"104 60, Södermalmsallén 36, 118 28 Stockholm, Schweden"
Torn Banner Studios,41.88766950000001,-87.6657675,Banner Studios,"1550 W Carroll Ave Suite 201, Chicago, IL 60607, Vereinigte Staaten"
Mintrocket,55.8266328,37.571701,mintrocket,"Дмитровское ш., 27к1, оф.519, Moscow, Russland, 127616"
Heavy Iron Studios / Avalanche Software,33.9015419,-118.383875,Heavy Iron Studios,"MBS Media Campus, 1600 Rosecrans Ave Bldg 7, Ste 300, Manhattan Beach, CA 90266, Vereinigte Staaten"
Dodge Roll,38.8951,-77.0364,Dodge Roll,"""Headquarters: Zentrale: Washington, D.C., USA"""
FarSight Studios,34.2412895,-116.9207854,Farsight Studios,"611 Spruce Rd, Big Bear Lake, CA 92315, Vereinigte Staaten"
Warhorse Studios,50.1044427,14.4702433,Warhorse Studios,"Voctářova 20a, 180 00 Praha 8-Palmovka, Tschechien"
DONTNOD Entertainment,48.8966113,2.3813443,DON'T NOD,"11 Rue de Cambrai, 75019 Paris, Frankreich"
Monolith Productions,47.7097431,-122.1911299,Monolith Productions Inc,"12131 113th Ave NE # 300, Kirkland, WA 98034, Vereinigte Staaten"
Pocketpair,35.6247777,139.7271832,"Pocketpair, Inc.","Japan, 〒141-0022 Tokyo, Shinagawa City, Higashigotanda, 2 Chome−10−2 東五反田スクエア"
HB Studios,40.736228,-74.00757039999999,HB Studio,"120 Bank St, New York, NY 10014, Vereinigte Staaten"
Red Rat Software,51.5378,0.7143,Red Rat Software,"""Headquarters: Zentrale: Southend-on-Sea, Vereinigtes Königreich (ehemaliges Studio)"""
Keen Software House,50.0888806,14.3736887,Keen Software House s.r.o.,"Na Petynce, 169 00 Praha 6, Tschechien"
Offworld Industries,49.202166,-122.910522,Offworld Industries,"713 Columbia St, New Westminster, BC V3M 1B2, Kanada"
Microids,48.896338,2.3751598,Microids,"57 Rue Gaston Tessier, 75019 Paris, Frankreich"
Stunlock Studios,58.39421189999999,13.8628967,Stunlock Studios AB,"Kaplansgatan 16G, 549 34 Skövde, Schweden"
Fatshark,59.31217009999999,18.0595228,Fatshark Studios AB,"Rosenlundsgatan 29D, 118 63 Stockholm, Schweden"
Team Meat,34.0522,-118.2437,Team Meat,"""Headquarters: Zentrale: Los Angeles, Kalifornien, USA"""
Monster Games,44.4583,-93.1616,Monster Games,"""Headquarters: Zentrale: Northfield, Minnesota, USA"""
Spark Unlimited,51.4493744,-0.9526005999999998,Spark Unlimited,"28 Alexandra Rd, Reading RG1 5PF, Vereinigtes Königreich"
Visual Impact,48.8393983,2.3991155,Visual Impact France,"72 Bd de Reuilly, 75012 Paris, Frankreich"
Introversion Software,51.3860677,-0.4150074,Introversion Software,"Walton-on-Thames KT12 2RH, Vereinigtes Königreich"
"""Pipeworks Software, Inc.""",44.0502517,-123.0948306,Pipeworks Studios,"133 W Broadway, Eugene, OR 97401, Vereinigte Staaten"
"""Flagship Co., Ltd. / Nintendo EAD""",50.08387390000001,8.6206804,Nintendo of Europe,"Goldsteinstraße 235, 60528 Frankfurt am Main, Deutschland"
Looking Glass Studios,47.5656289,7.587450899999999,The Looking Glass,"Feldbergstrasse 1, 4057 Basel, Schweiz"
Team Cherry,-34.9285,138.6007,Team Cherry,"""Headquarters: Zentrale: Adelaide, Australien"""
Hammerpoint Interactive,34.0522,-118.2437,Hammerpoint Interactive,"""Headquarters: Zentrale: Los Angeles, Kalifornien, USA"""
NuFX,4.7993891,7.0471442,NUFX MEDIA,"386 PROF OKUJAGU STREET, OFF Peter Odili Rd, Port Harcourt, Nigeria"
Headstrong Games,51.5020648,-0.0927757999999999,Headstrong Games,"166 Borough High St, London SE1 1LB, Vereinigtes Königreich"
Edge of Reality,30.2672,-97.7431,Edge of Reality,"""Headquarters: Zentrale: Austin, Texas, USA (ehemaliges Studio)"""
Nicalis,51.4408215,-72.2518381,Île Nicalis,"Île Nicalis, Jamésie, Québec G0W 1C0, Kanada"
Warner Bros. Interactive Entertainment,42.73250129067255,-73.6902711998889,WB Games,"5 3rd St #350, Troy, NY 12180, Vereinigte Staaten"
Monolith Soft,35.64375422346331,139.6990160865065,Monolith Soft,"2-chōme-1-1 Kamimeguro, Meguro City, Tokyo 153-0051, Japan"
Artificial Mind & Movement,48.2098835,16.1785292,"Praxis Mind & Movement - Physiotherapie, Ergotherapie, Mentaltraining, Yoga & Fitness","Doktor-Hild-Gasse 2, 3002 Purkersdorf, Österreich"
Probe Entertainment Limited,52.5593412,1.7060037,Probe Manufacturing and Fabrication,"Beacon Park, Unit 1, Gawain Road, Great Yarmouth NR31 7DU, Vereinigtes Königreich"
DreamWorks Interactive,37.5331,-122.2657,DreamWorks Interactive,"""Headquarters: Zentrale: Redwood City, Kalifornien, USA (heute bekannt als Danger Close Games, Teil von EA)"""
DC Studios,53.55329880000001,-1.4837091,dc | Studios,"36b Shambles St, Barnsley S70 2SH, Vereinigtes Königreich"
Yacht Club Games,34.0425252,-118.4454707,Yacht Club Games,"1849 Sawtelle Blvd, Los Angeles, CA 90025, Vereinigte Staaten"
Angel Studios,33.1581,-117.3506,Angel Studios,"""Headquarters: Zentrale: Carlsbad, Kalifornien, USA (heute als Rockstar San Diego bekannt)"""
SCEE Cambridge,52.1950788,0.1312729,Cambridge,"Cambridge, Vereinigtes Königreich"
Inti Creates,35.7195,139.9258,Inti Creates,"""Headquarters: Zentrale: Ichikawa, Chiba, Japan"""
Agenda,52.2053,0.1218,Agenda,"""Headquarters: Zentrale: Cambridge, Vereinigtes Königreich (wenn gemeint ist ""Agenda VR"", die spezifische Adresse ist schwer zu bestimmen)"""
Hitmaker,-6.184612,106.833185,Hitmaker Studios,"Jl. K.H. Wahid Hasyim No.3 12, RT.12/RW.9, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesien"
Trilobyte,42.3265,-122.8756,Trilobyte,"""Headquarters: Zentrale: Medford, Oregon, USA (ehemaliges Studio)"""
Gas Powered Games,47.6738,-122.1215,Gas Powered Games,"""Headquarters: Zentrale: Redmond, Washington, USA (jetzt Teil von Wargaming Seattle)"""
Raven Software,43.0900636,-89.53154649999999,Raven Software,"8476 Greenway Blvd #100, Middleton, WI 53562, Vereinigte Staaten"
Splash Damage,51.4073054,0.0180757,Splash Damage,"Royal Court, 81 Tweedy Rd, Bromley BR1 1RG, Vereinigtes Königreich"
NUKKLEAR,52.374819,9.6925299,Nukklear,"Auf dem Brinke 2, 30453 Hannover, Deutschland"
Wube Software LTD.,50.0740126,14.4358095,Wube Software,"Belgická 196/38, 120 00 Praha 2-Vinohrady, Tschechien"
Campo Santo,41.9012209,12.45467,Campo Santo Teutonico,"Via della Sacrestia, 00120 Città del Vaticano RM, Italien"
Playground Games,52.2852,-1.5201,Playground Games,"""Headquarters: Zentrale: Leamington Spa, Vereinigtes Königreich"""
One More Level,50.0871793,19.9752337,One More Level SA,"Aleja Generała Tadeusza Bora-Komorowskiego 25D, 31-418 Kraków, Polen"
Coffee Stain Studios,58.3895107,13.8489551,Coffee Stain Studios,"Hertig Johans gata 6, 541 30 Skövde, Schweden"
Impressions Games,47.1052642,6.8307664,Impressions,"Rue du Versoix 3a, 2300 La Chaux-de-Fonds, Schweiz"
Q Entertainment,35.6762,139.6503,Q Entertainment,"""Headquarters: Zentrale: Tokio, Japan"""
Human Head Studios,43.105842,-89.36153499999999,Human Head Studios,"1741 Commercial Ave, Madison, WI 53704, Vereinigte Staaten"
DotEmu,48.87635239999999,2.348392,Dotemu,"79 Rue du Faubourg Poissonnière, 75009 Paris, Frankreich"
Hitbox Team,6.5064269,3.3748197,Hitbox,"First Floor, E-Centre, 1-11 Commercial Ave, Sabo yaba, Lagos 101245, Lagos, Nigeria"
JGI Entertainment,42.6948908,-73.80767999999999,JGI Media,"1 Highland Ave, Albany, NY 12205, Vereinigte Staaten"
Trendy Entertainment,29.6516,-82.3248,Trendy Entertainment,"""Headquarters: Zentrale: Gainesville, Florida, USA"""
Black Rock Studio,50.8225,-0.1372,Black Rock Studio,"""Headquarters: Zentrale: Brighton, Vereinigtes Königreich (ehemaliges Studio)"""
Atlus Co.,35.6762,139.6503,Atlus Co.,"""Headquarters: Zentrale: Tokio, Japan"""
TRY Corporation,35.448579,139.6377406,株式会社Try・Corporation,"4 Chome-46-1 Minaminakadori, Naka Ward, Yokohama, Kanagawa 231-0006, Japan"
Attic Entertainment Software GmbH,52.52155759999999,13.4122258,tc attics GmbH,"Berolinahaus, Straßentunnel Alexanderpl. 1, 10178 Berlin, Deutschland"
Aki Corp.,35.6762,139.6503,Aki Corp.,"""Headquarters: Zentrale: Tokio, Japan (heute bekannt als syn Sophia)"""
Yuke's Media Creations,34.6937,135.5023,Yuke's Media Creations,"""Headquarters: Zentrale: Osaka, Japan"""
Bandai Namco Games / NOW Production,35.6904,139.7005,Bandai Namco Games / NOW Production,"""Headquarters: Zentrale: Tokio, Japan"""
The Sims Studio,6.600763,3.3039771,SIMS STUDIO NIGERIA,"118 Shasha Rd, Egbeda, Lagos 102213, Lagos, Nigeria"
Idol Minds Digital Entertainment,39.8996395,-105.1126381,IdolMinds,"10385 Westmoor Dr #300, Westminster, CO 80021, Vereinigte Staaten"
Matrix Software,35.6762,139.6503,Matrix Software,"""Headquarters: Zentrale: Tokio, Japan"""
Kaiko,48.8690313,2.3360296,Kaiko,"2 Rue de Choiseul, 75002 Paris, Frankreich"
Blacklight Interactive,-27.4698,153.0251,Blacklight Interactive,"""Headquarters: Zentrale: Brisbane, Australien"""
Hello Games,51.2369469,-0.5708502999999999,Hello Games Ltd.,"3 North St, Guildford GU1 4AA, Vereinigtes Königreich"
UEP Systems,52.33701720000001,6.6534194,UE Systems Europe B.V.,"Windmolen 20, 7609 NN Almelo, Niederlande"
EXAKT Entertainment,51.1753448,7.082883700000001,Partyband Exakt,"Augustastraße 22, 42655 Solingen, Deutschland"
Red Hook Studios,40.6794683,-74.00869550000002,Hook Studio,"76 Verona St, Brooklyn, NY 11231, Vereinigte Staaten"
Daedalic Entertainment,53.579738,9.9750408,Daedalic Entertainment GmbH,"Hoheluftchaussee 18, 20253 Hamburg, Deutschland"
Delphine Software International,48.8566,2.3522,Delphine Software International,"""Headquarters: Zentrale: Paris, Frankreich (ehemaliges Studio)"""
BioWare Corp.,53.615713926344,-113.5274603880472,BioWare,"10423 101 St NW #1800, Edmonton, AB T5H 0E7, Kanada"
Artificial Mind and Movement,45.5017,-73.5673,Artificial Mind and Movement,"""Headquarters: Zentrale: Montreal, Kanada"""
Beenox,46.8131303,-71.22511279999999,Beenox Inc,"305 Boulevard Charest E Bureau #700, Québec City, Quebec G1K 3H3, Kanada"
Factor 5,53.22074380000001,6.603145899999999,Factor 5,"Stettinweg 22, 9723 HD Groningen, Niederlande"
EKO Software,48.8311569,2.3782332,Eko Software,"17 Rue Neuve Tolbiac, 75013 Paris, Frankreich"
Amaze Entertainment,52.3938351,4.8516888,AMAZE Amsterdam,"Elementenstraat 25, 1014 AR Amsterdam, Niederlande"
Imagic,47.4344893,8.561313199999999,Imagic Bildverarbeitung AG,"Europa-Strasse 27, 8152 Opfikon, Schweiz"
EA Seattle,47.6058285,-122.3303004,EA Seattle,"800 5th Ave, Seattle, WA 98104, Vereinigte Staaten"
Blue Planet Software,21.3069,-157.8583,Blue Planet Software,"""Headquarters: Zentrale: Honolulu, Hawaii, USA"""
Endemol,52.3676,4.9041,Endemol,"""Headquarters: Zentrale: Amsterdam, Niederlande (heute Teil von Banijay Group)"""
Big Grub,26.098499,91.5401865,BigGrub India,"House number 255K, Choudhurypara, Road, Mirza, Palasbari, Assam 781125, Indien"
Bemani,47.2757156,8.200089499999999,Bemani Motorenbau AG,"Industriestrasse 5, 5712 Beinwil am See, Schweiz"
Yuke's Osaka,34.7035436,135.5033561,YUKO・YA,"405 8-23 Doyamacho, Kita Ward, Osaka, 530-0027, Japan"
Helixe,50.8713166,4.1613628,Helixe Installatiebedrijf Spanplafonds,"Assesteenweg 234, 1742 Ternat, Belgien"
Croteam,45.7643869,15.9801366,Croteam,"Horvatova ul. 82, 10010, Zagreb, Kroatien"
Flagship,35.6762,139.6503,Flagship,"""Headquarters: Zentrale: Tokio, Japan (Tochterunternehmen von Capcom und eng mit Nintendo EAD verbunden)"""
Psyonix Studios,32.7183484,-117.1670069,Psyonix Headquarters,"401 W A St #2400, San Diego, CA 92101, Vereinigte Staaten"
Landfall West,42.3809738,-71.0400671,Landfall West Apartments,"401 Border St, Boston, MA 02128, Vereinigte Staaten"
Ndemic Creations,51.447187,-2.6085066,Ndemic Creations,"Gas Ferry Rd, Bristol BS1 6GN, Vereinigtes Königreich"
Sunflower Studios,50.826064,-0.1391755,Sunflower Studio,"4B Upper Gardner St, Brighton and Hove, Brighton BN1 4AN, Vereinigtes Königreich"
